scenario,run_id,use_korean_price,use_tou_elec,import_factor,month,hp_cap,els_cap,num_households,nu_cop,c_su_G,c_su_H,base_h2_price_eur,e_E_cap_ratio,e_H_cap_ratio,e_G_cap_ratio,eff_type,segments,peak_penalty_ratio,wind_el_ratio,solar_el_ratio,storage_power_ratio_E,storage_power_ratio_G,storage_power_ratio_H,storage_capacity_ratio_E,storage_capacity_ratio_G,storage_capacity_ratio_H,initial_soc_ratio_E,initial_soc_ratio_G,initial_soc_ratio_H,day,solve_time_ip,profit_ip_u1,profit_ip_u2,profit_ip_u3,profit_ip_u4,profit_ip_u5,profit_ip_u6,profit_ip_u7,profit_ip_u8,profit_ip_u9,profit_ip_u10,profit_ip_u11,profit_ip_u12,profit_ip_u13,profit_ip_u14,profit_ip_u15,profit_ip_u16,profit_ip_u17,profit_ip_u18,profit_ip_u19,profit_ip_u20,profit_ip_u21,profit_ip_u22,profit_ip_u23,profit_ip_u24,profit_ip_u25,profit_ip_u26,profit_ip_u27,profit_ip_u28,profit_ip_u29,profit_ip_u30,violation_ip,blocking_coalition_ip,isimp_ip,solve_time_chp_smooth,profit_chp_smooth_u1,profit_chp_smooth_u2,profit_chp_smooth_u3,profit_chp_smooth_u4,profit_chp_smooth_u5,profit_chp_smooth_u6,profit_chp_smooth_u7,profit_chp_smooth_u8,profit_chp_smooth_u9,profit_chp_smooth_u10,profit_chp_smooth_u11,profit_chp_smooth_u12,profit_chp_smooth_u13,profit_chp_smooth_u14,profit_chp_smooth_u15,profit_chp_smooth_u16,profit_chp_smooth_u17,profit_chp_smooth_u18,profit_chp_smooth_u19,profit_chp_smooth_u20,profit_chp_smooth_u21,profit_chp_smooth_u22,profit_chp_smooth_u23,profit_chp_smooth_u24,profit_chp_smooth_u25,profit_chp_smooth_u26,profit_chp_smooth_u27,profit_chp_smooth_u28,profit_chp_smooth_u29,profit_chp_smooth_u30,violation_chp_smooth,blocking_coalition_chp_smooth,isimp_chp_smooth
30player_baseline,10,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,11,6.603752851486206,1082.7602985238395,81.79556508514426,621.6971216724736,128.47306258193532,128.1496091502603,193.0533814314802,360.40119964386827,88.59011130855026,621.6971216724735,629.9702605704705,39.13328190784682,97.31154026766109,150.7416166720244,318.92442256887404,209.6758475788905,834.9197054857386,417.6830662036953,88.59011130855032,82.30244563755258,621.6971216724735,242.9497787928202,58.68861524117983,231.88910306321526,210.2563830488499,85.05319886137431,241.70516372730316,81.27766037313188,194.634250409699,172.73357758547877,163.19358215798025,0.011079812780394604,"['u1', 'u2', 'u3', 'u5', 'u6', 'u7', 'u8', 'u12', 'u15', 'u22', 'u25', 'u28', 'u30']",True,67.75713109970093,1082.7602985238445,80.49140893201618,621.6971216724788,128.47306258193396,130.07479856742492,193.05338143147787,360.4011996438679,86.46012483532934,621.6971216724789,627.8402740972529,39.133281907845344,97.31154026766137,152.4318585700642,318.924422568871,209.675847578887,834.9197054857428,417.68306620369594,86.46012483532866,80.49140893201604,621.6971216724789,241.13874208728396,58.68861524117847,231.8891030632119,210.2563830488475,85.05319886137067,243.63035314446796,83.20284979029651,196.5594398268613,174.65876700264198,163.19358215798025,0.22830560829248725,"['u3', 'u5', 'u6', 'u7', 'u8', 'u9', 'u10', 'u13', 'u15', 'u17', 'u18', 'u21', 'u24', 'u25', 'u27', 'u28']",True
30player_baseline,11,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,12,9.9756920337677,1097.867960950332,82.30244563755267,621.6971216724736,128.47306258193527,128.14960915026023,193.0533814314802,360.40119964386827,88.59011130855026,621.6971216724735,637.5240917837165,39.13328190784682,97.31154026766109,150.74161667202458,318.92442256887455,209.67584757889085,847.005835426932,417.6830662036954,88.08323075614189,82.30244563755264,621.6971216724735,242.94977879282015,58.68861524118006,231.8891030632155,210.25638304885024,85.05319886137431,241.7051637273031,81.27766037313182,194.634250409699,172.73357758547832,163.19358215798002,0.13367161422748453,"['u4', 'u6', 'u11', 'u12', 'u13', 'u14', 'u15', 'u18', 'u20', 'u25', 'u30']",True,60.43036651611328,1097.867960950328,80.49140893202517,621.6971216724727,128.473062581936,130.07479856740815,193.05338143148242,360.40119964386787,86.46012483535327,621.6971216724726,635.3941053105169,39.133281907846104,97.31154026766183,152.43185857005096,318.9244225688732,209.67584757889335,847.0058354269293,417.6830662036955,86.46012483535355,80.49140893202502,621.6971216724726,241.1387420872922,58.688615241179036,231.88910306321736,210.25638304885342,85.05319886137636,243.63035314445108,83.20284979027974,196.55943982684767,174.65876700262788,163.1935821579807,0.2283718442916438,"['u3', 'u5', 'u6', 'u7', 'u8', 'u10', 'u12', 'u13', 'u14', 'u15', 'u17', 'u18', 'u19', 'u25', 'u26', 'u27']",True
30player_baseline,12,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,13,1.620919942855835,1412.4509934836128,82.30244563755292,621.6971216724735,128.47306258193544,128.1496091502599,193.0533814314801,360.40119964386827,88.59011130855066,621.6971216724735,794.3087274979486,39.13328190784665,97.31154026766106,150.74161667202407,318.92442256887415,209.67584757889097,1098.6722614535568,417.68306620369526,88.59011130855065,82.302445637553,621.6971216724735,242.9497787928205,58.68861524118,231.88910306321577,210.25638304885024,85.05319886137431,241.70516372730276,81.27766037313148,194.63425040969855,172.73357758547843,163.19358215798002,0.13367161317108867,"['u3', 'u4', 'u6', 'u7', 'u10', 'u11', 'u25', 'u29']",True,75.50126934051514,1412.450993483609,80.49140893205706,621.6971216724742,128.4730625819367,129.83985104825445,193.0533814314815,360.401199643867,86.46012483538783,621.6971216724742,792.6856215771929,39.13328190784574,97.3115402676616,152.66680608913907,318.9244225688726,209.67584757889335,1098.672261453554,417.6830662036943,86.46012483538966,80.49140893205669,621.6971216724744,241.13874208732244,58.68861524117863,231.88910306321645,210.25638304885206,85.05319886137568,243.63035314441743,83.20284979024643,196.55943982681492,174.65876700259446,163.19358215797888,0.2283054233354136,"['u3', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9', 'u10', 'u15', 'u16', 'u18', 'u20', 'u21', 'u22', 'u23', 'u24', 'u25', 'u26', 'u27', 'u28', 'u30']",True
30player_baseline,13,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,14,5.4642744064331055,1197.87364432846,82.30244563755309,621.6971216724736,128.47306258193544,128.14960915025995,193.05338143148026,360.40119964386815,88.08323075614229,621.6971216724735,687.5269334727802,39.13328190784671,97.31154026766103,150.7416166720239,318.9244225688745,209.67584757889085,927.0103821294343,417.68306620369526,88.59011130855058,82.30244563755284,621.6971216724735,242.94977879282038,58.688615241179946,231.8891030632156,210.25638304885013,85.05319886137431,241.70516372730282,81.27766037313154,194.63425040969832,172.73357758547832,163.19358215798002,0.13367161317239606,"['u3', 'u4', 'u6', 'u8', 'u14', 'u15', 'u17', 'u22', 'u29', 'u30']",True,72.03656077384949,1197.8736443284565,80.49140893203304,621.6971216724733,128.47306258193657,130.0747985673989,193.0533814314806,360.4011996438681,86.46012483536347,621.6971216724731,685.3969469995908,39.13328190784557,97.31154026766194,152.43257730070013,318.92442256887534,209.67584757889222,927.0103821294326,417.68306620369594,86.45940610470544,80.49140893203295,621.6971216724731,241.13874208730073,58.688615241178354,231.8891030632169,210.2563830488516,85.05319886137613,243.6303531444417,83.20284979027048,196.5594398268388,174.65876700261788,163.19358215798002,0.22834278092588534,"['u3', 'u5', 'u7', 'u8', 'u10', 'u13', 'u14', 'u15', 'u17', 'u18', 'u21', 'u25', 'u26', 'u29', 'u30']",True
30player_baseline,14,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,15,1.702857494354248,1635.4827642312075,81.79556508514466,621.6971216724736,128.47306258193532,128.1496091502599,193.05338143148015,360.40119964386827,88.5901113085507,621.6971216724736,906.3314934241545,39.13328190784665,97.31154026766103,150.74161667202395,318.9244225688741,209.67584757889074,1277.097678051633,417.6830662036953,88.5901113085506,82.30244563755303,621.6971216724737,242.94977879282015,58.688615241180116,231.88910306321503,210.25638304885035,85.05319886137386,241.70516372730276,81.27766037313148,194.63425040969855,172.73357758547854,163.19358215798002,0.011079800362949754,"['u1', 'u2', 'u3', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9', 'u11', 'u14', 'u15', 'u16', 'u20', 'u22', 'u23', 'u24', 'u25', 'u29', 'u30']",True,60.44670796394348,1635.4827642312075,80.49140892720314,621.6971216724742,128.47306258193362,129.83985105503092,193.05338143147742,360.40119964387515,86.46012482667659,621.6971216724742,904.2015069422873,39.13328190784529,97.31154026766069,152.66680609591702,318.924422568876,209.6758475788879,1277.0976780516332,417.68306620370595,86.4601248266766,80.49140892720308,621.6971216724719,241.13874208247358,58.68861524117892,231.88910306321623,210.25638304884887,85.05319886137318,243.63035315119913,83.20284979702456,196.5594398335909,174.65876700937724,163.19358215798206,0.22834554165214627,"['u2', 'u4', 'u5', 'u6', 'u8', 'u9', 'u10', 'u11', 'u14', 'u15', 'u17', 'u18', 'u22', 'u24', 'u25', 'u26', 'u27', 'u28']",True
30player_baseline,15,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,16,1.0532166957855225,1354.473227518632,82.30244563755272,621.6971216724735,128.47306258193544,128.1496091502603,193.05338143148015,360.40119964386827,88.08323075614203,621.6971216724735,765.8267250678663,39.13328190784665,97.31154026766097,150.74161667202446,318.9244225688743,209.67584757889085,1052.2900486815724,417.68306620369526,88.59011130855039,82.30244563755272,621.6971216724735,242.94977879282015,58.688615241179946,231.88910306321537,210.25638304885024,85.05319886137431,241.7051637273031,81.27766037313182,194.634250409699,172.73357758547877,163.19358215798002,0.13367161331424882,"['u4', 'u8', 'u9', 'u12', 'u15', 'u16', 'u23', 'u25', 'u27', 'u30']",True,68.49660730361938,1354.4732275186273,80.49140893207479,621.6971216724716,128.47306258193703,129.84341851480912,193.0533814314815,360.4011996438656,86.45655736884103,621.6971216724716,763.6967385947347,39.13328190784881,97.31154026766126,152.66680608911395,318.92442256887216,209.67584757889404,1052.2900486815686,417.683066203692,86.46012483542164,80.49140893207476,621.6971216724714,241.13874208733876,58.688615241180514,231.88910306321827,210.25638304885365,85.05319886137931,243.63035314439156,83.20284979022131,196.5594398267906,174.6587670025699,163.1935821579823,0.22837184351874384,"['u2', 'u5', 'u7', 'u8', 'u10', 'u15', 'u17', 'u18', 'u26', 'u28', 'u29']",True
30player_baseline,16,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,17,10.256688833236694,1067.7605440014402,82.30244563755261,621.6971216724735,128.47306258193527,128.14960915026023,193.05338143148026,360.40119964386827,88.083230756142,621.6971216724737,622.4703833092707,39.13328190784671,97.31154026766099,150.74161667202458,318.9244225688739,209.67584757889108,822.9199018678191,417.68306620369526,88.59011130855026,82.3024456375527,621.6971216724737,242.9497787928202,58.68861524118006,231.8891030632157,210.25638304885024,85.05319886137431,241.70516372730307,81.27766037313182,194.634250409699,172.73357758547877,163.1935821579799,0.1336716137534495,"['u6', 'u8', 'u9', 'u11', 'u14', 'u15', 'u16', 'u17', 'u20', 'u22', 'u25', 'u28', 'u30']",True,76.41399335861206,1067.7605440014408,80.4914089320296,621.6971216724746,128.47306258193464,130.07479856740343,193.0533814314797,360.40119964386884,86.46012483535728,621.6971216724744,620.340396836079,39.13328190784705,97.31154026766092,152.43185857004698,318.9244225688741,209.67584757888972,822.9199018678196,417.68306620369634,86.46012483535708,80.49140893202963,621.6971216724745,241.13874208729766,58.68861524118006,231.8891030632151,210.25638304884978,85.0531988613734,243.63035314444664,83.20284979027502,196.5594398268413,174.6587670026213,163.19358215797934,0.22830542328800152,"['u2', 'u3', 'u4', 'u5', 'u6', 'u7', 'u8', 'u9', 'u10', 'u11', 'u13', 'u14', 'u15', 'u17', 'u18', 'u22', 'u24', 'u25', 'u26', 'u29', 'u30']",True
30player_baseline,17,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,18,10.90568733215332,1259.8869479910645,82.3024456375527,621.6971216724735,128.47306258193544,128.1496091502603,193.05338143148026,360.40119964386827,88.59011130855015,621.6971216724735,718.5335853040826,39.133281907846595,97.31154026766114,150.7416166720243,318.92442256887404,209.67584757889085,976.6210250595185,417.68306620369526,88.59011130855018,81.79556508514418,621.6971216724735,242.94977879281998,58.688615241179946,231.88910306321526,210.25638304885024,85.05319886137454,241.70516372730316,81.27766037313188,194.634250409699,172.73357758547877,163.19358215798002,0.011079800161837738,"['u4', 'u11', 'u12', 'u18', 'u19', 'u23', 'u26', 'u29']",True,79.77903652191162,1259.8869479910643,80.49140893203452,621.6971216724683,128.47306258193555,130.07479856739832,193.05338143148379,360.4011996438683,86.4601248353631,621.6971216724683,716.4035988308952,39.13328190784614,97.31154026766126,152.43185857004158,318.92442256887193,209.67584757889426,976.621025059518,417.6830662036954,86.46012483536302,80.49140893203429,621.6971216724683,241.13874208730175,58.688615241179946,231.88910306321873,210.25638304885388,85.05319886137772,243.6303531444412,83.20284979026991,196.55943982683675,174.65876700261651,163.19358215798366,0.2283718461721378,"['u4', 'u7', 'u8', 'u10', 'u13', 'u15', 'u16', 'u17', 'u18', 'u19', 'u25', 'u26', 'u27', 'u28']",True
30player_baseline,18,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,19,4.713936805725098,1268.3707969145719,82.30244563755261,621.6971216724735,128.47306258193544,128.14960915026023,193.0533814314802,360.4011996438682,88.59011130855023,621.6971216724735,722.7755097658364,39.13328190784682,97.31154026766116,150.7416166720243,318.9244225688747,209.67584757889085,983.4081041983239,417.68306620369526,88.08323075614186,82.30244563755255,621.6971216724735,242.94977879282004,58.68861524118017,231.8891030632156,210.25638304884978,85.05319886137431,241.7051637273031,81.27766037313182,194.634250409699,172.73357758547877,163.19358215798002,0.1336716132264626,"['u3', 'u4', 'u11', 'u15', 'u17', 'u18', 'u22', 'u25', 'u27']",True,78.67045664787292,1268.3707969145732,80.49140893203773,621.6971216724613,128.4730625819359,130.07479856739565,193.0533814315047,360.4011996438652,86.46012483536751,621.6971216724597,720.6419558260833,39.133281907848755,97.31154026766023,152.4354260366066,318.9244225687045,209.6758475789261,983.4081041983238,417.6830662036905,86.46012483536663,80.49140893203898,621.6971216724597,241.13874208730516,58.68861524118404,231.88910306323874,210.25638304890845,85.05319886140933,243.63035314443692,83.20284979026724,196.55943982683357,174.65876700261379,163.19358215801458,0.22837184453950954,"['u4', 'u6', 'u7', 'u8', 'u9', 'u10', 'u12', 'u13', 'u15', 'u17', 'u18', 'u20', 'u21', 'u25', 'u26', 'u27', 'u28', 'u30']",True
30player_baseline,19,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,20,5.107703924179077,1428.9566111557574,82.30244563755275,621.6971216724735,128.47306258193538,128.14960915026023,193.0533814314802,360.40119964386827,88.08323075614189,621.6971216724737,803.0684168864293,39.13328190784671,97.3115402676611,150.74161667202452,318.92442256887495,209.67584757889063,1111.8767555912727,417.68306620369526,88.59011130855038,82.30244563755258,621.6971216724737,242.94977879281998,58.68861524118006,231.8891030632156,210.25638304885024,85.05319886137431,241.70516372730307,81.27766037313182,194.634250409699,172.73357758547877,163.19358215798013,0.13367161336600475,"['u1', 'u4', 'u6', 'u8', 'u9', 'u11', 'u12', 'u15', 'u20', 'u25', 'u28', 'u30']",True,79.76998209953308,1428.9566111557554,80.49140893206078,621.6971216725278,128.47306258193703,130.07479856736933,193.05338143145127,360.401199643866,86.45941512613203,621.697121672528,800.9355726559643,39.1332819078458,97.31154026766114,152.43542603658466,318.9244225688741,209.6758475788647,1111.8767555912711,417.6830662036936,86.46012483539499,80.49140893206078,621.697121672528,241.13874208732557,58.68861524118029,231.88910306319212,210.25638304883137,85.05319886134771,243.6303531444118,83.20284979024092,196.55943982680856,174.65876700258855,163.19358215795205,0.2283647470592598,"['u2', 'u4', 'u5', 'u7', 'u8', 'u10', 'u12', 'u13', 'u17', 'u18', 'u26', 'u29']",True
30player_baseline,20,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,21,2.1924755573272705,1308.4363267114134,81.79556508514422,621.6971216724735,128.47306258193544,128.1496091502603,193.05338143148015,360.40119964386827,88.59011130855038,621.6971216724735,742.8082746642564,39.133281907846595,97.31154026766099,150.7416166720243,318.9244225688747,209.67584757889074,1015.4605280357978,417.68306620369526,88.59011130855033,82.30244563755276,621.6971216724736,242.94977879282015,58.68861524118006,231.88910306321492,210.25638304885,85.05319886137409,241.70516372730316,81.27766037313188,194.63425040969878,172.73357758547877,163.19358215798002,0.011079803715499992,"['u2', 'u4', 'u7', 'u11', 'u13', 'u16', 'u18', 'u24', 'u25', 'u28']",True,80.47852158546448,1308.4363267114156,80.49140893202791,621.6971216724735,128.47306258193498,129.8434185148546,193.05338143148106,360.401199643867,86.46012483535341,621.6971216724735,740.6747207244904,39.133281907845,97.31154026765978,152.66680608917227,318.92442256887193,209.67584757889108,1015.4605280357982,417.68306620369265,86.4601248353524,80.49140893202782,621.697121672473,241.13874208729493,58.688615241180855,231.88910306321463,210.25638304885024,85.05319886137522,243.63035314445017,83.20284979027974,196.55943982684585,174.65876700262652,163.19358215798184,0.22830542869115789,"['u3', 'u4', 'u5', 'u7', 'u8', 'u10', 'u13', 'u15', 'u16', 'u17', 'u18', 'u19', 'u24', 'u25', 'u27', 'u29']",True
30player_baseline,21,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,22,1.0762872695922852,1541.7751439397584,82.30244563755252,621.6971216724735,128.47306258193532,128.1496091502603,193.0533814314801,360.40119964386827,88.083230756142,621.6971216724735,859.4776832784296,39.133281907846765,97.31154026766097,150.7416166720244,318.92442256887426,209.67584757889074,1202.1315818184737,417.6830662036952,88.59011130855032,82.30244563755267,621.6971216724737,242.9497787928201,58.68861524118,231.8891030632155,210.25638304885,85.05319886137431,241.70516372730316,81.27766037313188,194.634250409699,172.73357758547877,163.19358215798002,0.1336716136156042,"['u1', 'u3', 'u7', 'u8', 'u9', 'u15', 'u24', 'u25', 'u28', 'u30']",True,56.78719687461853,1541.7751439397493,80.49140893155345,621.697121672475,128.47306258193794,129.84341851539455,193.05338143147924,360.40119964386605,86.46012483479277,621.697121672475,857.3441293381532,39.13328190784773,97.31154026766671,152.66680608966215,318.92442256887557,209.6758475788929,1202.1315818184692,417.6830662036974,86.4601248348406,80.49140893155305,621.6971216724756,241.13874208682233,58.68861524117682,231.88910306321895,210.2563830488525,85.05319886137704,243.63035314494158,83.20284979076968,196.55943982733902,174.65876700311856,163.1935821579766,0.22830542642986984,"['u2', 'u3', 'u4', 'u5', 'u7', 'u8', 'u10', 'u15', 'u16', 'u17', 'u18', 'u20', 'u23', 'u25', 'u27', 'u28', 'u29', 'u30']",True
30player_baseline,22,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,23,4.11254358291626,1443.4081184970448,81.79556508514466,621.6971216724735,128.47306258193544,128.14960915025983,193.0533814314803,360.40119964386827,88.59011130855046,621.6971216724735,810.2941705570731,39.13328190784671,97.31154026766107,150.74161667202418,318.92442256887426,209.67584757889085,1123.4379614643024,417.6830662036953,88.59011130855053,82.30244563755367,621.6971216724736,242.94977879282055,58.68861524118,231.88910306321537,210.25638304885024,85.05319886137409,241.7051637273027,81.27766037313143,194.63425040969855,172.73357758547797,163.19358215798002,0.011079801958260305,"['u2', 'u3', 'u4', 'u8', 'u11', 'u12', 'u15', 'u16', 'u17', 'u25', 'u26', 'u27']",True,86.3724410533905,1443.408118497042,80.49140893201826,621.6971216724708,128.47306258193623,129.83985104829424,193.05338143148242,360.4011996438669,86.46012483534753,621.6971216724705,808.1641840838691,39.133281907846424,97.31154026766148,152.66680608917977,318.9244225688741,209.6758475788929,1123.437961464301,417.6830662036939,86.46012483534763,80.49140893201833,621.6971216724705,241.13874208728623,58.688615241177445,231.88910306321645,210.25638304885206,85.05319886137568,243.63035314445796,83.20284979028713,196.55943982685426,174.65876700263493,163.19358215798115,0.2283054243727065,"['u4', 'u5', 'u6', 'u7', 'u8', 'u9', 'u10', 'u12', 'u13', 'u15', 'u16', 'u17', 'u18', 'u20', 'u21', 'u24', 'u25', 'u26', 'u29', 'u30']",True
30player_baseline,23,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,24,9.113605499267578,1000.7430964172198,82.30244563755303,621.6971216724737,128.47306258193532,128.1496091502599,193.0533814314802,360.40119964386827,88.08323075614229,621.6971216724736,588.9616595171605,39.13328190784648,97.31154026766116,150.74161667202412,318.92442256887455,209.67584757889074,769.3059438004431,417.68306620369526,88.59011130855058,82.30244563755315,621.6971216724736,242.94977879282044,58.688615241179946,231.88910306321537,210.25638304885024,85.05319886137477,241.70516372730273,81.27766037313148,194.63425040969867,172.73357758547832,163.19358215798013,0.13367161355520807,"['u3', 'u4', 'u7', 'u8', 'u11', 'u12', 'u15', 'u17', 'u22', 'u23', 'u25', 'u28']",True,62.22388744354248,1000.7430964172228,80.49140893207957,621.6971216724764,128.47306258193464,130.07479856734062,193.05338143147878,360.4011996438704,86.46012483542395,621.6971216724763,586.8316730440379,39.133281907847504,97.3115402676616,152.43185856998957,318.9244225688741,209.6758475788888,769.3059438004453,417.6830662036989,86.46012483542711,80.49140893208227,621.697121672476,241.13874208735137,58.68861524118029,231.88910306321554,210.2563830488475,85.05319886137204,243.63035314438463,83.20284979021221,196.55943982677832,174.65876700255762,163.19358215797934,0.22830542324053182,"['u1', 'u3', 'u4', 'u5', 'u7', 'u8', 'u10', 'u11', 'u12', 'u13', 'u15', 'u18', 'u20', 'u21', 'u22', 'u24', 'u25', 'u26', 'u29', 'u30']",True
30player_baseline,24,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,25,4.16149115562439,1121.3259379307806,81.79556508514439,621.6971216724735,128.47306258193544,128.14960915026023,193.05338143148043,360.40119964386827,88.59011130855026,621.6971216724737,649.2530802739409,39.13328190784677,97.31154026766089,150.74161667202435,318.92442256887404,209.67584757889097,865.7722170112911,417.68306620369526,88.59011130855038,82.30244563755419,621.6971216724737,242.94977879282402,58.68861524118,231.88910306321566,210.25638304885,85.05319886137431,241.7051637273031,81.27766037313182,194.634250409699,172.73357758547854,163.19358215798013,0.01107980010044285,"['u2', 'u3', 'u4', 'u7', 'u8', 'u11', 'u12', 'u13', 'u15', 'u22', 'u24', 'u25', 'u28', 'u30']",True,76.75018692016602,1121.3259379307726,80.4914089320739,621.6971216724719,128.47306258193782,129.84341851480315,193.05338143148174,360.401199643869,86.45655736883768,621.6971216724721,647.1230938007941,39.13328190784556,97.31154026766478,152.66680608911804,318.9244225688758,209.675847578897,865.7722170112866,417.68306620369987,86.4601248354075,80.49140893207532,621.6971216724695,241.13874208734643,58.688615241177445,231.88910306322055,210.2563830488516,85.0531988613784,243.63035314439827,83.20284979022557,196.5594398267965,174.65876700257604,163.1935821579816,0.22830542322381575,"['u3', 'u4', 'u5', 'u7', 'u8', 'u9', 'u10', 'u14', 'u15', 'u16', 'u17', 'u18', 'u21', 'u24', 'u25', 'u27', 'u28', 'u29', 'u30']",True
30player_baseline,25,True,False,1.5,1,0.8,1,700,3.28,50,10,3.3333333333333335,1.0,1.0,1.0,1,6,0.0,1.0,1.0,0.25,0.25,0.25,3.0,3.0,3.0,0.2,0.2,0.2,26,9.953129768371582,1135.1355178271083,82.3024456375527,621.6971216724735,128.47306258193527,128.14960915026023,193.0533814314802,360.4011996438682,88.08323075614192,621.6971216724736,656.1578702221045,39.13328190784671,97.311540267661,150.74161667202452,318.92442256887375,209.67584757889063,876.8198809283537,417.68306620369526,88.59011130855032,82.3024456375527,621.6971216724736,242.94977879282004,58.688615241179946,231.88910306321537,210.25638304885024,85.05319886137409,241.70516372730307,81.27766037313182,194.634250409699,172.73357758547877,163.19358215798002,0.13367161306371145,"['u3', 'u4', 'u5', 'u7', 'u8', 'u12', 'u14', 'u16', 'u25', 'u30']",True,65.01844120025635,1135.1355178271149,80.49140893203298,621.6971216724727,128.4730625819326,130.0747985673989,193.05338143147924,360.4011996438684,86.46012483536234,621.6971216724721,654.0278837489204,39.13328190784705,97.3115402676608,152.43185857004124,318.92442256887875,209.67584757888835,876.8198809283593,417.683066203696,86.46012483536236,80.49140893203275,621.6971216724721,241.13874208730118,58.688615241180514,231.88910306321463,210.25638304884956,85.05319886137181,243.63035314444198,83.20284979027048,196.55943982683607,174.65876700261606,163.19358215797843,0.2283718443508178,"['u3', 'u4', 'u6', 'u7', 'u8', 'u9', 'u10', 'u13', 'u15', 'u16', 'u17', 'u18', 'u19', 'u25', 'u26', 'u28', 'u29', 'u30']",True
